33,4,207172,2,9,4,1,2,1,2,0,0,40,1,1
33,2,135312,1,13,4,3,2,1,1,0,0,40,1,2
31,2,100734,10,16,4,3,2,1,2,0,0,28,1,1
30,5,226443,4,14,1,3,1,1,1,0,1887,45,1,2
55,2,110871,1,13,1,6,1,1,1,0,0,40,1,1
36,2,192704,15,8,4,1,2,1,1,4650,0,50,1,1
28,2,78870,1,13,4,6,2,1,1,8614,0,40,1,2
42,2,107762,4,14,1,3,1,1,1,0,0,40,1,2
51,2,183611,7,12,2,1,5,1,1,0,0,55,11,1
62,5,249078,1,13,2,3,2,2,2,0,0,40,1,1
65,6,208452,6,10,1,6,1,1,1,0,0,35,1,2
23,2,302195,1,13,1,3,1,1,1,0,0,40,1,1
47,2,379118,9,4,1,7,1,2,1,0,0,60,1,2
50,6,174855,2,9,2,1,5,1,2,0,0,40,1,1
32,1,39369,1,13,1,7,1,1,1,0,0,40,1,1
37,4,196348,6,10,1,10,1,1,1,0,0,40,1,1
31,2,340917,2,9,4,7,5,1,1,14344,0,40,1,2
76,2,97077,13,6,7,6,5,2,2,0,0,12,1,1
54,2,200098,1,13,2,6,2,2,2,0,0,60,1,1
32,4,127651,1,13,1,3,1,1,1,0,0,40,1,2
31,2,315128,6,10,4,5,2,1,2,0,0,52,1,1
31,4,206823,1,13,2,12,2,1,1,0,0,50,1,2
65,1,316093,11,15,2,3,2,1,1,0,1668,40,1,1
30,2,112115,2,9,1,10,1,1,1,0,0,60,40,2
21,2,250051,6,10,4,3,4,1,2,0,0,10,1,1
40,4,298635,4,14,1,11,1,3,1,0,1902,40,13,2
26,3,109193,6,10,4,7,2,1,2,0,0,40,1,1
18,2,130849,3,7,4,4,4,1,2,0,0,8,1,1
34,5,43959,2,9,1,4,1,1,1,0,0,50,1,1
66,5,222810,6,10,2,4,6,1,2,7896,0,40,15,2
44,1,27242,6,10,4,9,4,1,1,0,0,60,1,1
30,2,53158,7,12,4,11,2,1,2,0,0,40,1,1
36,1,206520,1,13,4,7,4,1,1,0,0,40,1,1
31,2,164190,6,10,1,3,1,1,1,0,0,50,1,2
22,2,287988,6,10,4,6,2,1,1,0,0,20,1,1
23,2,83891,2,9,4,6,4,3,1,0,0,40,1,1
49,2,65087,4,14,1,1,1,1,1,15024,0,50,1,2
39,1,363418,1,13,5,7,4,1,1,0,0,35,1,1
19,2,278870,6,10,4,2,4,1,1,0,0,16,1,1
30,2,174789,7,12,1,1,1,1,1,0,1848,50,1,2
25,2,228608,6,10,4,7,6,3,2,0,0,40,16,1
24,2,184400,2,9,4,8,4,3,1,0,0,30,15,1
46,2,263568,2,9,1,10,1,1,1,0,0,40,1,1
37,2,117381,4,14,1,3,1,1,1,0,0,45,1,1
41,4,83411,2,9,1,4,1,1,1,0,0,40,1,1
40,1,49156,6,10,1,3,1,1,1,0,0,20,1,1
44,2,421449,2,9,2,5,5,1,2,0,0,40,1,1
32,2,238944,2,9,1,10,1,1,1,0,0,40,1,1
58,2,188982,2,9,1,2,1,2,1,0,0,20,1,2
48,2,175925,2,9,1,10,1,1,1,0,0,48,1,1
34,2,164190,1,13,1,1,1,1,1,0,0,40,1,1
29,2,232914,8,11,4,5,4,2,2,0,0,40,1,1
46,6,120121,1,13,1,6,1,1,1,0,0,50,1,2
36,5,180805,2,9,4,8,2,3,1,0,0,40,1,1
59,5,161944,1,13,4,5,2,1,1,0,0,38,1,1
29,2,319149,15,8,1,8,1,1,1,0,0,40,6,1
25,2,290528,2,9,1,10,1,1,1,0,0,40,1,1
27,2,123984,7,12,4,4,2,3,2,0,0,35,13,1
48,2,34186,2,9,1,9,1,1,1,0,0,70,1,1
51,4,282680,10,16,4,3,2,1,2,0,1564,70,1,2
36,2,183892,2,9,2,8,2,1,1,8614,0,45,1,2
42,5,195124,3,7,2,6,5,1,1,7430,0,50,7,2
49,3,55938,1,13,1,5,1,1,1,0,0,40,1,2
33,2,209900,6,10,4,11,4,1,1,0,0,20,1,1
40,2,179717,1,13,2,6,2,1,1,0,1564,60,1,2
26,2,150361,1,13,4,3,2,1,2,0,0,40,1,1
59,2,252714,2,9,1,10,1,1,1,0,0,30,27,1
30,2,205204,2,9,4,5,4,1,2,0,0,40,1,1
31,5,168906,7,12,1,5,3,1,2,0,0,35,1,1
30,2,112115,1,13,1,1,1,1,1,0,0,50,1,2
27,2,116531,1,13,4,1,2,1,2,0,0,40,1,1
56,2,191917,7,12,2,5,5,1,2,4101,0,40,1,1
24,2,341294,2,9,1,10,1,1,1,0,0,40,1,1
47,2,216734,1,13,2,6,5,1,2,0,0,50,1,1
51,2,182187,1,13,4,3,2,2,1,0,0,35,1,1
34,2,424988,2,9,1,7,1,1,1,0,0,45,1,1
47,2,379118,2,9,2,4,5,2,1,0,0,9,1,1
47,2,168232,6,10,1,5,1,1,1,0,0,44,1,2
20,2,147171,6,10,4,5,5,3,2,0,0,40,38,1
34,6,207668,2,9,1,7,1,1,1,0,0,54,15,2
31,2,193650,3,7,2,4,2,1,2,0,0,40,1,1
42,2,200187,8,11,2,4,5,1,2,0,0,32,1,1
52,2,188644,12,3,3,7,6,1,1,0,0,40,6,1
56,2,398067,2,9,7,5,2,1,2,0,0,40,1,1
53,2,29658,2,9,1,7,1,1,1,0,0,40,1,2
26,2,154966,6,10,1,6,1,1,1,0,0,50,1,2
81,2,364099,6,10,2,5,2,1,2,0,0,20,1,1
57,4,97837,6,10,2,3,2,1,1,0,0,48,1,2
34,2,117983,2,9,4,5,2,1,2,0,0,40,1,1
24,2,64167,8,11,4,11,5,2,2,0,0,40,1,1
20,2,315877,2,9,4,4,5,1,1,0,2001,40,1,1
68,4,232151,6,10,2,5,6,2,2,2346,0,40,1,1
60,2,225526,2,9,5,6,2,1,2,0,0,32,1,1
37,4,289653,6,10,1,7,1,1,1,0,0,40,1,1
25,2,179462,9,4,4,2,5,1,1,0,0,40,1,1
36,4,67317,2,9,1,5,1,1,1,0,0,40,1,1
45,2,77764,7,12,1,7,1,1,1,0,0,40,1,1
34,2,253438,6,10,1,1,1,1,1,0,0,60,1,2
31,2,150309,1,13,5,1,2,1,2,0,0,70,1,1
47,1,83064,1,13,1,9,1,1,1,0,0,60,1,1
60,1,376973,2,9,1,7,1,1,1,0,0,42,1,2
75,2,311184,1,13,1,1,1,1,1,0,0,24,1,1
43,5,159449,6,10,1,12,1,1,1,0,0,40,1,1
18,2,168288,2,9,4,2,4,1,1,0,0,40,1,1
25,2,74883,1,13,4,11,2,3,2,0,1092,40,13,1
20,2,275190,2,9,4,5,4,1,2,0,0,40,1,1
32,2,189838,2,9,4,6,2,1,2,0,0,50,1,1
57,6,101338,1,13,1,1,1,1,1,0,0,20,1,1
43,2,331894,6,10,1,8,1,1,1,0,0,60,1,2
18,1,40293,2,9,4,9,6,1,1,0,0,40,1,1
41,5,88904,1,13,5,3,5,2,2,0,0,40,1,1
48,2,145041,2,9,4,10,6,1,1,0,0,40,23,1
35,2,46385,2,9,1,8,1,1,1,5178,0,90,1,2
41,3,363591,8,11,1,1,1,1,1,0,0,40,1,1
23,2,183327,2,9,4,7,4,2,2,0,1594,20,1,1
32,3,182556,1,13,1,12,1,1,1,0,1887,45,1,2
33,2,267859,2,9,4,7,4,1,1,0,0,40,24,1
58,2,190747,2,9,1,10,1,1,1,0,0,40,1,1
22,2,162869,6,10,4,6,6,1,1,0,0,65,1,1
33,2,141229,6,10,2,4,2,1,2,0,0,50,1,1
42,1,174216,11,15,1,3,1,1,1,0,0,38,1,2
25,2,366416,2,9,4,5,4,1,2,0,0,40,1,1
39,2,172538,2,9,1,3,1,1,1,0,0,50,1,2
35,2,193026,1,13,1,6,1,1,1,0,0,45,1,2
50,2,184424,6,10,1,5,3,1,2,0,1902,38,1,2
49,5,337768,4,14,1,1,1,1,1,0,0,50,1,2
25,5,179059,1,13,4,3,4,1,1,0,0,40,1,1
47,4,99549,6,10,2,5,5,2,2,0,0,40,1,1
46,2,72619,6,10,1,1,3,1,2,0,0,40,1,2
42,3,55764,7,12,2,3,2,2,1,0,0,40,1,1
37,2,30267,3,7,4,8,2,1,1,0,0,60,1,2
25,2,308144,1,13,4,7,2,1,1,0,0,40,6,1
29,2,206351,13,6,1,7,1,1,1,5013,0,40,1,1
26,2,282304,6,10,4,6,2,1,1,0,0,45,1,1
45,6,142719,1,13,1,1,1,1,1,0,0,40,1,2
34,2,114973,2,9,5,1,5,1,2,0,0,30,1,1
33,4,159548,7,12,4,5,5,2,2,0,0,40,1,1
43,2,91209,1,13,1,1,1,1,1,0,0,40,1,2
28,2,196564,2,9,1,7,1,1,1,0,0,45,1,1
51,1,149220,6,10,1,9,1,1,1,0,0,75,1,1
21,2,169699,6,10,4,4,2,1,2,0,0,35,1,1
23,2,218215,7,12,4,4,4,1,2,0,0,35,1,1
30,2,156718,2,9,4,11,2,1,2,0,0,40,1,1
46,2,55720,4,14,1,1,1,1,1,0,0,45,1,2
38,6,257250,2,9,4,9,2,1,1,0,0,50,1,1
20,2,194630,2,9,4,6,2,1,1,0,0,40,1,1
36,2,398931,1,13,1,3,1,1,1,0,1485,50,1,2
37,1,362062,11,15,1,3,1,1,1,99999,0,50,1,2
44,5,101593,4,14,4,3,2,1,1,0,1876,42,1,1
33,2,196266,2,9,1,7,1,1,1,0,0,40,1,2
45,5,197332,1,13,4,1,2,1,1,0,0,40,1,1
47,2,97842,6,10,1,7,1,1,1,0,0,40,1,1
54,2,86837,2,9,1,7,1,3,1,0,1902,40,1,2
17,2,57324,13,6,4,4,4,1,1,0,0,30,1,1
43,2,116852,2,9,1,1,3,1,2,0,0,36,22,2
45,2,154430,1,13,7,3,2,1,2,10520,0,50,1,2
37,2,38468,6,10,4,5,2,1,2,0,0,40,1,1
44,5,188808,8,11,1,7,1,1,1,0,0,40,1,2
55,5,177163,4,14,7,3,5,1,2,914,0,50,1,1
41,2,187322,2,9,1,10,1,1,1,0,0,48,1,1
23,2,107578,1,13,4,5,4,1,2,2174,0,40,1,1
38,2,168680,6,10,4,5,4,2,2,0,0,40,1,1
23,2,256755,1,13,4,2,6,1,2,0,0,40,2,1
35,2,360799,2,9,1,7,1,1,1,7298,0,40,1,2
18,2,188476,3,7,4,1,4,1,1,0,0,20,1,1
47,2,30457,8,11,1,4,1,1,1,0,0,40,1,1
25,2,252752,6,10,4,3,2,1,2,0,0,8,1,1
41,1,443508,2,9,1,1,1,1,1,0,0,50,1,1
23,2,244408,6,10,4,5,6,3,2,0,0,24,38,1
41,2,178983,2,9,1,5,3,1,2,0,0,40,1,1
26,2,143068,6,10,1,1,1,1,1,2407,0,50,1,1
30,5,247328,6,10,4,5,2,1,1,0,0,40,1,1
42,2,201732,6,10,1,6,1,1,1,0,0,40,1,2
35,2,246829,2,9,2,1,5,1,2,0,0,40,1,1
29,2,119170,6,10,5,11,5,1,2,0,0,40,1,1
21,2,207923,6,10,3,5,4,1,2,0,0,15,1,1
48,3,170142,4,14,2,3,2,1,1,0,0,40,1,2
44,1,187164,2,9,2,8,5,1,1,0,0,60,1,1
34,5,303867,5,5,4,4,4,1,1,0,0,40,1,1
19,2,291429,2,9,4,4,4,1,2,0,0,25,1,1
32,2,213179,6,10,2,7,4,1,1,0,0,40,1,2
31,3,111843,7,12,5,4,5,2,2,0,0,40,1,1
25,2,297154,2,9,1,2,1,1,1,2407,0,40,1,1
47,4,68493,2,9,1,5,1,2,1,0,0,40,1,2
46,4,340718,3,7,7,5,2,1,2,0,0,40,1,1
18,2,194059,15,8,4,5,4,1,1,0,0,40,1,1
31,2,47296,6,10,1,5,3,1,2,0,1740,20,1,1
28,3,286310,2,9,1,5,4,1,2,0,0,40,1,1
38,2,207202,2,9,1,10,1,1,1,0,0,48,1,2
33,6,132601,2,9,1,7,1,1,1,0,0,40,1,2
41,2,160785,8,11,1,1,1,1,1,0,0,40,1,2
46,2,117849,6,10,1,6,1,1,1,15024,0,40,1,2
38,5,225605,6,10,1,3,1,1,1,0,0,44,1,1
24,2,190290,1,13,4,6,2,1,1,0,0,60,1,1
49,2,164799,2,9,1,10,1,1,1,0,0,40,1,2
60,4,21876,6,10,2,3,2,4,2,0,0,40,1,1
44,2,160785,1,13,1,6,1,1,1,0,0,60,1,2
63,6,272425,8,11,1,1,1,1,1,0,0,40,1,2
40,2,168538,2,9,1,6,1,1,1,0,0,60,1,2
45,6,204205,6,10,1,1,1,1,1,0,0,50,1,2
49,2,142287,6,10,1,5,1,1,1,0,1902,50,1,2
36,2,169926,2,9,2,6,2,1,2,0,0,40,1,1
65,5,205024,2,9,1,4,1,1,1,0,0,8,1,1
41,2,374764,1,13,7,1,5,1,1,0,0,20,1,1
25,2,108779,4,14,5,4,4,1,2,0,0,40,1,1
60,2,227332,8,11,7,5,2,1,1,0,0,40,1,1
17,5,246308,3,7,4,3,4,1,2,0,0,20,7,1
28,2,51331,7,12,1,1,3,1,2,0,0,16,1,2
31,2,153078,7,12,4,7,4,5,1,0,0,50,1,1
47,2,169180,4,14,4,3,2,1,2,0,0,35,1,1
45,1,193451,6,10,1,8,1,1,1,0,0,45,1,1
51,2,305147,1,13,4,3,2,1,1,0,0,40,1,1
23,2,138892,2,9,4,10,4,2,1,0,0,40,1,1
44,1,402397,4,14,1,1,3,1,2,0,1902,60,1,2
34,2,223267,2,9,4,1,6,1,1,0,0,50,1,1
19,2,29250,6,10,4,3,4,1,1,0,0,10,1,1
46,3,29696,2,9,1,8,1,1,1,0,0,40,1,1
30,2,315640,10,16,1,3,1,3,1,0,1977,40,28,2
37,2,632613,13,6,1,9,1,1,1,0,0,35,6,1
56,2,282023,11,15,1,3,1,1,1,0,0,45,1,2
29,2,77760,2,9,1,5,1,1,1,0,0,45,1,1
46,1,148599,4,14,1,7,1,1,1,0,0,50,1,2
55,2,414994,2,9,1,7,1,1,1,0,0,40,1,1
45,2,339863,1,13,2,6,2,1,1,8614,0,48,1,2
34,2,499249,2,9,3,2,2,1,1,0,0,40,26,1
41,2,252058,1,13,4,5,2,1,1,0,0,40,1,1
34,2,117963,11,15,1,3,1,1,1,0,0,50,1,2
27,2,194652,2,9,4,7,4,2,1,0,0,40,1,1
29,2,299705,6,10,4,2,5,2,1,0,0,37,1,1
19,4,27433,15,8,4,4,4,1,2,0,0,30,1,1
47,5,39986,1,13,1,3,1,1,1,0,0,40,1,1
43,6,135342,6,10,1,1,1,1,1,0,0,50,1,2
52,2,270142,8,11,5,1,5,2,2,0,0,60,1,1
33,1,118267,7,12,2,6,2,1,1,0,0,60,1,1
29,2,266043,5,5,1,8,1,1,1,0,0,40,1,1
23,2,35633,2,9,1,2,1,1,1,0,0,40,1,1
23,2,74568,6,10,4,1,2,1,1,0,0,40,1,1
39,2,214816,1,13,1,1,1,1,1,0,0,60,1,1
43,2,222971,12,3,4,10,5,1,2,0,0,40,6,1
31,2,259425,2,9,1,7,1,1,1,0,0,40,1,2
47,6,212120,2,9,1,7,1,1,1,0,0,40,1,2
26,2,245880,2,9,4,5,2,1,1,0,0,60,1,1
58,5,54947,6,10,4,3,2,1,2,0,0,55,1,1
47,6,79627,11,15,2,3,2,1,1,27828,0,50,1,2
55,2,151474,1,13,4,11,6,1,2,0,1590,38,1,1
26,2,132661,2,9,1,1,3,1,2,5013,0,40,1,1
28,2,161674,2,9,4,10,5,1,2,0,0,40,1,1
36,2,62346,2,9,1,7,1,2,1,0,0,40,1,1
40,2,227236,2,9,1,6,1,1,1,0,0,50,1,1
19,2,283033,3,7,4,4,2,1,1,0,0,40,1,1
63,1,298249,1,13,1,6,1,1,1,10605,0,40,1,2
42,2,251229,1,13,1,8,1,1,1,0,0,40,1,1
76,2,199949,5,5,1,12,1,1,1,0,0,13,1,1
23,3,305498,8,11,4,11,2,1,2,0,0,40,1,1
38,1,203836,12,3,4,8,2,1,1,0,0,40,1,1
33,3,79440,4,14,4,3,2,3,1,0,0,30,30,1
48,5,142719,4,14,1,3,1,1,1,0,0,40,1,2
56,2,119859,6,10,2,8,2,1,1,0,0,40,1,2
32,2,141410,2,9,1,10,1,2,1,0,0,40,1,1
44,5,202872,6,10,2,3,5,1,2,0,0,25,1,1
27,2,198813,2,9,2,5,4,2,2,0,0,40,1,1
33,4,129707,6,10,4,1,2,1,1,0,0,50,1,1
22,2,445758,12,3,4,2,2,1,1,0,0,40,6,1
44,2,173981,2,9,1,7,1,1,1,0,0,40,1,1
42,2,108506,2,9,1,8,1,4,1,0,0,60,1,1
34,2,134886,6,10,4,5,2,1,2,0,0,40,1,1
45,4,181970,2,9,1,5,1,1,1,0,1672,40,1,1
57,6,282913,2,9,1,6,1,1,1,0,0,40,2,1
59,5,196013,1,13,1,3,1,1,1,0,0,40,1,2
33,4,348491,6,10,1,1,3,2,2,0,0,40,1,2
52,2,416164,2,9,1,9,1,5,1,0,0,49,6,1
17,2,121037,15,8,4,6,4,1,2,0,0,15,1,1
29,2,103111,2,9,4,4,4,1,1,0,0,30,10,1
63,1,147589,1,13,1,6,1,1,1,0,0,30,1,2
20,2,24008,6,10,4,2,2,1,1,0,0,24,1,1
42,6,123838,11,15,1,3,1,1,1,0,1977,50,1,2
50,1,175456,2,9,1,9,1,1,1,0,0,50,1,1
55,2,84774,2,9,1,14,3,1,2,0,0,30,1,1
27,2,194590,7,12,1,5,3,2,2,0,0,25,1,1
28,2,134566,1,13,1,1,1,1,1,0,0,45,1,1
55,2,211678,8,11,1,10,1,1,1,0,0,45,1,1
44,4,44822,6,10,1,7,1,1,1,0,0,40,1,1
53,3,144586,6,10,4,12,2,1,2,0,0,40,1,1
23,2,119156,2,9,1,7,1,1,1,0,0,40,1,1
25,2,371987,2,9,2,5,2,1,2,0,0,40,1,1
44,3,144125,1,13,2,3,2,1,2,0,0,40,1,1
55,2,31905,4,14,1,1,1,1,1,0,1977,40,1,2
48,1,121124,6,10,1,3,1,1,1,0,0,35,1,2
46,2,58126,2,9,1,7,1,1,1,0,0,40,1,1
26,2,318518,6,10,4,8,2,1,1,0,0,40,1,1
30,2,296509,9,4,5,9,2,1,1,0,0,45,6,1
32,2,473133,4,14,1,3,1,1,1,0,0,40,1,2
52,2,155434,2,9,1,1,1,1,1,0,0,48,1,1
52,2,99185,2,9,1,6,1,1,1,7298,0,50,1,2
39,2,56648,2,9,5,6,2,1,2,0,0,47,1,1
57,5,118481,1,13,1,3,1,1,1,0,1902,40,1,2
21,2,321666,2,9,4,7,4,1,1,594,0,40,1,1
22,3,119838,6,10,4,4,4,1,1,0,0,10,1,1
26,2,330695,6,10,1,10,1,1,1,0,0,40,1,1
26,3,58039,6,10,1,4,1,1,1,0,0,40,1,1
44,2,313022,8,11,1,1,1,2,1,0,0,40,1,2
42,2,178134,6,10,2,5,2,1,2,0,0,30,1,1
40,2,165309,6,10,1,8,1,1,1,0,0,43,1,1
22,2,216181,3,7,4,7,4,1,1,0,0,45,1,1
62,2,178745,2,9,1,7,1,1,1,0,0,45,1,2
44,2,111067,6,10,1,7,1,1,1,0,0,40,1,1
33,1,295591,16,2,3,7,2,1,1,0,0,40,6,1
45,2,123075,2,9,1,1,1,1,1,0,0,50,1,1
18,2,78045,3,7,1,2,4,1,1,0,0,40,1,1
32,5,255004,6,10,4,7,2,1,1,0,0,40,1,1
33,2,254221,10,16,4,3,2,1,2,0,0,60,1,2
20,2,174714,6,10,4,3,4,1,1,0,0,15,1,1
68,1,450580,2,9,1,9,1,1,1,0,0,20,1,1
61,2,128230,9,4,1,6,1,1,1,0,0,50,1,2
48,2,192894,10,16,1,3,1,1,1,0,0,40,1,2
45,2,325390,2,9,1,6,1,1,1,0,0,40,1,1
36,1,20333,2,9,1,6,3,1,2,7688,0,40,1,2
32,4,128714,2,9,4,4,4,2,2,0,0,32,1,1
35,2,170797,1,13,2,4,2,1,2,0,0,40,1,1
39,2,269186,2,9,1,7,1,1,1,0,0,40,1,1
53,2,127671,9,4,1,10,1,1,1,0,0,40,1,1
30,2,211840,6,10,5,6,5,2,2,0,0,16,1,1
37,2,163392,2,9,4,8,6,3,1,0,0,40,15,1
40,2,201495,1,13,2,12,2,1,1,0,0,45,1,1
25,2,251854,6,10,4,5,2,2,2,0,0,40,3,1
41,2,279297,2,9,4,6,2,2,2,0,0,60,1,1
52,1,195462,2,9,1,9,1,1,1,0,0,98,1,2
33,2,170769,2,9,1,7,1,1,1,0,0,40,1,1
28,2,142443,2,9,4,7,4,1,1,0,0,40,1,1
25,1,182809,2,9,1,7,1,1,1,7298,0,40,1,2
53,2,121441,6,10,1,6,1,1,1,0,0,55,1,1
44,2,275094,16,2,4,4,4,1,1,0,0,10,1,1
35,2,170263,2,9,2,1,5,1,2,0,0,40,1,1
38,2,172571,6,10,2,7,4,1,1,0,0,58,14,1
34,2,178615,2,9,1,10,1,1,1,0,0,40,1,1
33,2,279524,2,9,2,10,2,1,2,0,0,40,1,1
24,3,165201,6,10,1,5,3,1,2,0,0,45,1,1
65,5,323006,2,9,7,4,5,2,2,0,0,25,1,1
29,2,235168,7,12,1,6,1,1,1,0,0,60,1,1
39,6,114844,11,15,1,3,1,1,1,99999,0,65,1,2
46,5,216414,6,10,1,12,1,1,1,0,0,40,1,2
37,2,34378,9,4,1,9,1,1,1,2580,0,60,1,1
47,3,80914,4,14,1,1,1,1,1,0,0,47,1,2
62,2,73292,6,10,1,4,1,1,1,0,0,40,1,1
54,1,212165,2,9,1,6,1,1,1,0,0,60,1,1
90,2,52386,6,10,4,4,2,3,1,0,0,35,1,1
33,2,205649,7,12,3,7,2,1,1,0,0,20,1,1
57,2,109638,6,10,1,1,1,1,1,0,1672,45,1,1
25,2,200408,7,12,4,7,4,1,1,0,0,40,1,1
44,6,187720,6,10,1,6,1,1,1,0,0,50,1,2
52,2,236180,1,13,3,4,2,1,1,0,0,50,1,1
21,2,118693,6,10,4,10,4,1,1,0,0,40,1,1
31,2,363130,2,9,4,4,5,2,1,0,0,18,1,1
39,2,225544,4,14,1,8,1,1,1,0,0,40,14,1
59,4,243612,2,9,7,10,5,1,2,0,0,40,1,1
29,1,160786,2,9,1,1,1,1,1,0,0,55,1,1
49,2,234320,9,4,4,3,6,2,1,0,0,45,1,1
34,2,314646,5,5,1,7,1,1,1,0,0,40,1,1
22,2,124971,1,13,4,6,2,1,1,0,0,40,1,1
32,2,209184,1,13,1,6,1,5,1,0,0,40,7,1
39,3,121838,2,9,2,4,5,2,2,0,0,40,1,1
46,2,265275,4,14,1,3,1,1,1,0,0,60,1,1
50,2,71417,2,9,1,7,1,1,1,3103,0,40,1,2
34,2,45522,2,9,4,4,2,1,1,0,0,40,1,1
28,5,250135,4,14,1,3,3,1,2,0,1902,55,1,1
18,2,120283,15,8,4,6,4,1,2,0,0,24,1,1
20,2,216972,2,9,4,6,2,1,1,0,0,30,1,1
20,2,116791,2,9,4,10,6,1,2,0,0,40,1,1
55,3,26290,8,11,7,1,2,4,2,0,0,38,1,1
22,2,216134,6,10,4,6,4,2,2,0,0,40,1,1
60,1,143932,4,14,1,1,1,1,1,0,0,40,1,1
40,2,217120,13,6,2,7,2,1,1,0,0,50,1,1
47,3,223944,6,10,1,5,3,1,2,0,0,30,1,1
23,2,185452,1,13,4,1,2,1,2,0,0,35,10,1
57,5,44273,2,9,7,8,2,1,2,0,0,40,1,1
52,2,178983,3,7,1,4,1,1,1,0,0,40,1,1
42,2,219288,9,4,7,7,5,1,1,0,0,40,1,1
25,2,349190,7,12,4,2,4,1,1,0,0,20,1,1
49,6,158685,2,9,1,5,3,1,2,0,2377,40,1,2
41,4,57924,6,10,4,12,4,1,1,0,0,40,1,1
40,3,270324,8,11,1,4,1,2,1,0,0,30,1,1
38,2,33001,1,13,1,1,1,1,1,0,0,55,1,2
58,2,204021,2,9,4,8,4,1,1,0,0,40,10,1
26,2,192506,1,13,4,4,2,2,2,0,0,35,1,1
57,2,372967,13,6,2,5,6,1,2,0,0,70,11,1
28,2,273929,2,9,1,6,1,1,1,0,1628,60,1,1
42,2,195821,2,9,5,6,5,1,2,0,0,40,1,1
28,2,56179,6,10,4,1,2,1,1,2174,0,55,1,1
39,1,124090,5,5,1,7,1,1,1,0,0,40,1,1
28,2,199600,2,9,1,10,1,2,1,0,0,40,1,1
42,2,255847,2,9,1,10,1,1,1,4386,0,48,1,2
51,1,218311,6,10,2,6,5,1,2,0,0,50,1,1
27,2,167336,6,10,4,5,2,1,2,0,0,39,1,1
41,2,59938,2,9,2,5,5,1,2,0,0,43,1,1
28,2,263728,1,13,1,7,1,1,1,0,0,40,1,1
54,1,278230,6,10,2,9,5,1,2,10520,0,30,1,2
49,2,43910,2,9,1,5,3,1,2,0,0,30,1,1
47,2,190139,4,14,1,1,1,1,1,0,0,40,1,2
27,2,109001,6,10,1,7,1,1,1,0,0,49,1,1
42,5,159931,1,13,1,3,3,1,2,0,0,45,1,2
32,2,194987,2,9,1,5,3,2,2,0,0,40,1,1
32,5,87310,2,9,1,4,1,1,1,0,0,41,1,1
27,2,133937,4,14,4,6,4,1,1,0,0,40,1,1
29,2,207064,2,9,1,7,1,1,1,0,0,40,1,2
22,2,36011,8,11,4,3,2,1,1,0,0,30,1,1
41,4,168294,2,9,1,5,1,1,1,5178,0,40,1,2
49,5,194895,6,10,1,2,1,1,1,7298,0,40,1,2
58,1,49884,2,9,1,9,1,1,1,0,0,50,1,1
41,1,27305,2,9,1,9,1,1,1,7688,0,40,1,2
26,2,229977,5,5,1,7,1,1,1,0,0,35,1,1
21,2,64520,2,9,4,6,2,1,1,0,0,55,1,1
37,2,305379,1,13,1,1,1,1,1,0,0,50,1,2
23,2,202284,1,13,4,6,4,1,1,0,0,20,1,1
42,1,99185,6,10,1,1,1,1,1,0,0,40,1,2
25,2,159662,2,9,1,6,4,1,1,0,0,26,1,2
67,2,197865,6,10,2,5,2,1,2,0,0,40,1,1
41,5,175149,2,9,2,8,2,2,2,0,0,38,1,1
49,5,349633,4,14,1,3,3,1,2,0,0,50,1,2
36,2,135293,1,13,2,3,5,1,2,1506,0,45,15,1
18,2,242893,3,7,4,7,4,1,1,0,0,35,1,1
25,2,218667,12,3,1,2,4,1,1,0,0,40,1,1
43,3,144811,11,15,2,3,2,1,1,0,0,50,1,1
38,2,146091,10,16,1,1,3,1,2,99999,0,36,1,2
21,2,206861,6,10,4,6,4,1,1,0,0,20,15,1
65,1,226215,1,13,1,6,1,1,1,0,0,15,1,1
66,2,114447,8,11,7,3,2,1,2,0,0,35,1,1
33,2,124187,3,7,4,8,2,2,1,0,0,60,1,1
51,2,147954,2,9,1,5,3,2,2,3411,0,38,1,1
27,6,64379,2,9,1,7,1,1,1,0,1740,40,1,1
17,2,156501,15,8,4,4,4,1,2,0,0,16,1,1
32,2,207668,1,13,1,1,1,1,1,15024,0,45,1,2
38,2,225707,2,9,1,10,1,1,1,0,0,40,2,2
43,5,115603,6,10,2,5,5,1,2,0,0,40,1,1
40,3,506329,10,16,1,3,1,3,1,0,0,40,20,2
63,2,275034,1,13,1,6,1,1,1,0,1740,35,1,1
42,2,56483,7,12,2,5,5,1,2,0,0,40,1,1
43,4,144778,1,13,4,1,2,1,1,0,0,40,1,2
76,1,33213,4,14,1,3,1,1,1,0,0,30,15,2
41,5,297248,11,15,1,3,1,1,1,0,2415,45,1,2
17,2,137042,13,6,4,3,4,1,1,0,0,20,1,1
30,1,33308,2,9,4,7,2,1,1,0,0,40,1,1
30,2,158420,1,13,4,3,2,1,1,0,0,50,12,1
22,2,41763,6,10,4,4,2,1,1,0,0,25,1,1
28,2,149734,2,9,4,4,5,2,2,0,0,52,1,1
24,2,349691,6,10,4,6,6,2,2,0,0,40,1,1
47,2,185385,13,6,1,10,1,1,1,0,0,40,1,2
34,1,174463,8,11,4,9,2,1,1,0,0,50,1,1
26,2,236068,6,10,4,6,6,1,2,0,0,20,1,1
25,2,91334,8,11,1,1,1,1,1,0,0,75,1,1
